id,"ratid",id_aspects,rating
10564,"rnbk5qgjcq",1964,5
10565,"rnbk5qgjcq",1848,5
10566,"rnbk5qgjcq",1994,2
10567,"rnbk5qgjcq",1898,3
10568,"rnbk5qgjcq",1975,5
10569,"rnbk5qgjcq",1875,2
10570,"rnbk5qgjcq",1930,2
10571,"rnbk5qgjcq",1913,5
10572,"rnbk5qgjcq",1919,0
10573,"rnbk5qgjcq",1920,0
10574,"rnbk5qgjcq",1992,5
10575,"rnbk5qgjcq",1976,5
10576,"rnbk5qgjcq",2005,2
10577,"rnbk5qgjcq",1972,0
10578,"rnbk5qgjcq",2029,4
10579,"rnbk5qgjcq",2002,2
10580,"rnbk5qgjcq",1979,5
10581,"rnbk5qgjcq",1877,5
10582,"rnbk5qgjcq",2032,0
10583,"rnbk5qgjcq",1965,3
10584,"rnbk5qgjcq",2007,5
10585,"rnbk5qgjcq",1845,3
10586,"rnbk5qgjcq",1943,5
10587,"rnbk5qgjcq",1892,1
10588,"rnbk5qgjcq",1873,3
10589,"rnbk5qgjcq",1884,3
10590,"rnbk5qgjcq",1867,4
10591,"rnbk5qgjcq",1952,3
10592,"rnbk5qgjcq",2018,5
10593,"rnbk5qgjcq",1843,3
10594,"rnbk5qgjcq",1859,4
10595,"rnbk5qgjcq",1863,1
10596,"rnbk5qgjcq",2027,1
10597,"rnbk5qgjcq",2035,5
10598,"rnbk5qgjcq",1958,4
10599,"rnbk5qgjcq",2028,3
10600,"rnbk5qgjcq",1924,5
10601,"rnbk5qgjcq",1894,3
10602,"rnbk5qgjcq",1900,3
10603,"rnbk5qgjcq",1986,0
10604,"rnbk5qgjcq",1847,5
10605,"rnbk5qgjcq",1970,0
10606,"rnbk5qgjcq",1973,0
10607,"rnbk5qgjcq",1974,0
10608,"rnbk5qgjcq",1906,1
10609,"rnbk5qgjcq",1959,0
10610,"rnbk5qgjcq",1886,3
10611,"rngnp35o19",2772,5
10612,"rngnp35o19",2673,4
10613,"rngnp35o19",2741,5
10614,"rngnp35o19",2658,4
10615,"rngnp35o19",2691,5
10616,"rngnp35o19",2755,4
10617,"rngnp35o19",2839,5
10618,"r47iotu8iu",256,4
10619,"rngnp35o19",2693,3
10620,"r47iotu8iu",281,3
10621,"rngnp35o19",2831,4
10622,"r47iotu8iu",348,4
10623,"rngnp35o19",2662,4
10624,"r47iotu8iu",306,4
10625,"rngnp35o19",2710,5
10626,"r47iotu8iu",321,4
10627,"rngnp35o19",2759,3
10628,"r47iotu8iu",375,3
10629,"r47iotu8iu",333,3
10630,"rngnp35o19",2796,4
10631,"r47iotu8iu",330,4
10632,"rngnp35o19",2734,3
10633,"r47iotu8iu",376,4
10634,"rngnp35o19",2761,5
10635,"r47iotu8iu",341,4
10636,"rngnp35o19",2785,3
10637,"r47iotu8iu",358,4
10638,"rngnp35o19",2804,4
10639,"r47iotu8iu",215,3
10640,"rngnp35o19",2724,5
10641,"r47iotu8iu",394,4
10642,"rngnp35o19",2817,4
10643,"r47iotu8iu",295,4
10644,"rngnp35o19",2661,5
10645,"r47iotu8iu",268,5
10646,"rngnp35o19",2692,4
10647,"r47iotu8iu",262,4
10648,"rngnp35o19",2681,5
10649,"r47iotu8iu",285,4
10650,"r47iotu8iu",337,4
10651,"rngnp35o19",2854,4
10652,"r47iotu8iu",362,3
10653,"rngnp35o19",2730,4
10654,"r47iotu8iu",397,4
10655,"r47iotu8iu",309,4
10656,"r47iotu8iu",369,4
10657,"r47iotu8iu",359,4
10658,"rngnp35o19",2701,4
10659,"r47iotu8iu",235,4
10660,"rngnp35o19",2727,5
10661,"rigtsid2c3",3729,3
10662,"r47iotu8iu",323,4
10663,"rngnp35o19",2826,4
10664,"r47iotu8iu",247,5
10665,"rngnp35o19",2795,5
10666,"r47iotu8iu",343,4
10667,"rigtsid2c3",3839,3
10668,"r47iotu8iu",372,4
10669,"rngnp35o19",2832,3
10670,"r47iotu8iu",396,4
10671,"rigtsid2c3",3877,2
10672,"rngnp35o19",2835,4
10673,"rigtsid2c3",3703,4
10674,"r47iotu8iu",233,4
10675,"rngnp35o19",2803,5
10676,"r47iotu8iu",378,3
10677,"rngnp35o19",2749,4
10678,"r47iotu8iu",392,4
10679,"rngnp35o19",2745,5
10680,"r47iotu8iu",296,5
10681,"rigtsid2c3",3833,4
10682,"rngnp35o19",2703,4
10683,"r47iotu8iu",325,4
10684,"r47iotu8iu",250,3
10685,"rngnp35o19",2750,3
10686,"r47iotu8iu",223,4
10687,"rngnp35o19",2774,4
10688,"rigtsid2c3",3723,1
10689,"r47iotu8iu",298,4
10690,"rngnp35o19",2787,4
10691,"r47iotu8iu",356,3
10692,"rngnp35o19",2737,5
10693,"r47iotu8iu",328,4
10694,"rngnp35o19",2842,3
10695,"rngnp35o19",2768,4
10696,"r47iotu8iu",275,4
10697,"r47iotu8iu",303,4
10698,"rngnp35o19",2856,5
10699,"rigtsid2c3",3740,2
10700,"rngnp35o19",2685,4
10701,"r47iotu8iu",291,4
10702,"rngnp35o19",2838,3
10703,"r47iotu8iu",282,4
10704,"rngnp35o19",2697,4
10705,"rigtsid2c3",3752,3
10706,"r47iotu8iu",299,3
10707,"r47iotu8iu",364,4
10708,"rngnp35o19",2751,5
10709,"r47iotu8iu",403,4
10710,"rigtsid2c3",3793,1
10711,"rngnp35o19",2780,4
10712,"r47iotu8iu",344,4
10713,"r47iotu8iu",270,3
10714,"rngnp35o19",2806,4
10715,"rreibjgt5l",3358,2
10716,"r47iotu8iu",284,4
10717,"rngnp35o19",2717,4
10718,"rigtsid2c3",3779,3
10719,"r47iotu8iu",318,4
10720,"rngnp35o19",2680,5
10721,"r47iotu8iu",316,4
10722,"rreibjgt5l",3323,3
10723,"rigtsid2c3",3748,1
10724,"r47iotu8iu",216,4
10725,"rngnp35o19",2783,5
10726,"rreibjgt5l",3415,2
10727,"r47iotu8iu",366,4
10728,"rngnp35o19",2721,4
10729,"r47iotu8iu",290,4
10730,"rngnp35o19",2711,5
10731,"rigtsid2c3",3848,4
10732,"r47iotu8iu",240,4
10733,"rreibjgt5l",3447,1
10734,"rngnp35o19",2802,4
10735,"r47iotu8iu",245,4
10736,"rngnp35o19",2824,5
10737,"r47iotu8iu",322,4
10738,"rreibjgt5l",3346,2
10739,"rngnp35o19",2773,4
10740,"r47iotu8iu",352,4
10741,"rngnp35o19",2688,5
10742,"rreibjgt5l",3270,0
10743,"rngnp35o19",2660,4
10744,"rngnp35o19",2765,3
10745,"rigtsid2c3",3700,3
10746,"r47iotu8iu",236,4
10747,"rreibjgt5l",3410,1
10748,"r47iotu8iu",249,3
10749,"r47iotu8iu",227,4
10750,"rngnp35o19",2855,5
10751,"rreibjgt5l",3465,1
10752,"rigtsid2c3",3762,4
10753,"r47iotu8iu",234,4
10754,"rreibjgt5l",3467,0
10755,"rigtsid2c3",3841,4
10756,"r47iotu8iu",214,4
10757,"rngnp35o19",2656,5
10758,"r47iotu8iu",301,3
10759,"rngnp35o19",2837,4
10760,"r47iotu8iu",331,4
10761,"rigtsid2c3",3823,0
10762,"r47iotu8iu",404,4
10763,"rreibjgt5l",3293,0
10764,"rngnp35o19",2813,5
10765,"r47iotu8iu",313,4
10766,"rigtsid2c3",3847,3
10767,"rngnp35o19",2845,4
10768,"rreibjgt5l",3286,0
10769,"r47iotu8iu",267,4
10770,"r47iotu8iu",351,4
10771,"rngnp35o19",2853,5
10772,"rigtsid2c3",3686,3
10773,"rreibjgt5l",3431,1
10774,"rngnp35o19",2678,4
10775,"r47iotu8iu",370,4
10776,"r47iotu8iu",353,4
10777,"rngnp35o19",2671,5
10778,"r47iotu8iu",315,3
10779,"rngnp35o19",2712,5
10780,"rreibjgt5l",3433,3
10781,"r47iotu8iu",211,4
10782,"rngnp35o19",2843,5
10783,"rigtsid2c3",3769,4
10784,"rreibjgt5l",3292,0
10785,"r47iotu8iu",251,5
10786,"rngnp35o19",2738,4
10787,"r47iotu8iu",258,4
10788,"rngnp35o19",2698,3
10789,"r47iotu8iu",210,4
10790,"rreibjgt5l",3450,1
10791,"rngnp35o19",2818,4
10792,"r47iotu8iu",224,5
10793,"rreibjgt5l",3449,1
10794,"rngnp35o19",2674,5
10795,"r47iotu8iu",241,4
10796,"rigtsid2c3",3828,4
10797,"rngnp35o19",2808,4
10798,"r47iotu8iu",261,4
10799,"rngnp35o19",2769,3
10800,"r47iotu8iu",287,4
10801,"rreibjgt5l",3392,3
10802,"rngnp35o19",2708,5
10803,"r47iotu8iu",206,4
10804,"r47iotu8iu",225,4
10805,"rngnp35o19",2669,4
10806,"rigtsid2c3",3862,3
10807,"rreibjgt5l",3356,3
10808,"r47iotu8iu",293,4
10809,"rngnp35o19",2740,5
10810,"rngnp35o19",2834,4
10811,"r47iotu8iu",280,5
10812,"rreibjgt5l",3321,2
10813,"rigtsid2c3",3873,3
10814,"rngnp35o19",2718,5
10815,"r47iotu8iu",292,4
10816,"rngnp35o19",2758,4
10817,"r47iotu8iu",360,4
10818,"rreibjgt5l",3423,3
10819,"r47iotu8iu",310,3
10820,"rigtsid2c3",3846,3
10821,"rngnp35o19",2679,5
10822,"rreibjgt5l",3317,3
10823,"rngnp35o19",2770,4
10824,"r47iotu8iu",265,4
10825,"r47iotu8iu",338,4
10826,"rngnp35o19",2778,5
10827,"rreibjgt5l",3390,1
10828,"r47iotu8iu",399,5
10829,"rngnp35o19",2675,4
10830,"r47iotu8iu",373,4
10831,"rigtsid2c3",3843,3
10832,"rngnp35o19",2723,5
10833,"r47iotu8iu",320,3
10834,"rngnp35o19",2858,4
10835,"rreibjgt5l",3395,2
10836,"r47iotu8iu",238,4
10837,"rngnp35o19",2781,5
10838,"r47iotu8iu",302,5
10839,"r47iotu8iu",382,4
10840,"r47iotu8iu",226,4
10841,"rreibjgt5l",3377,5
10842,"r47iotu8iu",314,3
10843,"rngnp35o19",2726,5
10844,"rreibjgt5l",3463,0
10845,"r47iotu8iu",264,4
10846,"rngnp35o19",2788,4
10847,"r47iotu8iu",274,4
10848,"rngnp35o19",2825,5
10849,"rreibjgt5l",3306,0
10850,"r47iotu8iu",350,3
10851,"rngnp35o19",2771,3
10852,"r47iotu8iu",213,5
10853,"rreibjgt5l",3428,1
10854,"rngnp35o19",2760,4
10855,"r47iotu8iu",259,4
10856,"r47iotu8iu",229,4
10857,"rngnp35o19",2828,5
10858,"rkbod0sj9g",2536,3
10859,"rreibjgt5l",3335,3
10860,"r47iotu8iu",324,3
10861,"rngnp35o19",2775,4
10862,"r47iotu8iu",368,4
10863,"rngnp35o19",2725,5
10864,"rreibjgt5l",3401,2
10865,"r47iotu8iu",395,5
10866,"rngnp35o19",2705,4
10867,"r47iotu8iu",219,4
10868,"rkbod0sj9g",2454,2
10869,"r47iotu8iu",329,4
10870,"rngnp35o19",2766,5
10871,"r47iotu8iu",327,3
10872,"rngnp35o19",2852,4
10873,"r47iotu8iu",345,4
10874,"rngnp35o19",2699,5
10875,"rreibjgt5l",3324,4
10876,"rkbod0sj9g",2494,2
10877,"r47iotu8iu",342,3
10878,"rngnp35o19",2814,5
10879,"rreibjgt5l",3308,0
10880,"r47iotu8iu",305,4
10881,"rngnp35o19",2694,3
10882,"r47iotu8iu",311,3
10883,"rngnp35o19",2844,4
10884,"rkbod0sj9g",2529,4
10885,"r47iotu8iu",239,4
10886,"rngnp35o19",2757,5
10887,"r47iotu8iu",254,4
10888,"rreibjgt5l",3303,0
10889,"rngnp35o19",2744,4
10890,"r47iotu8iu",384,4
10891,"rngnp35o19",2748,4
10892,"rkbod0sj9g",2546,2
10893,"rreibjgt5l",3371,1
10894,"rngnp35o19",2820,4
10895,"r47iotu8iu",380,4
10896,"rreibjgt5l",3458,0
10897,"rngnp35o19",2752,5
10898,"r47iotu8iu",243,4
10899,"rngnp35o19",2713,4
10900,"rreibjgt5l",3460,0
10901,"r47iotu8iu",289,3
10902,"r47iotu8iu",349,4
10903,"rngnp35o19",2735,5
10904,"rreibjgt5l",3267,1
10905,"rkbod0sj9g",2497,1
10906,"rngnp35o19",2702,4
10907,"r47iotu8iu",385,3
10908,"rreibjgt5l",3437,3
10909,"r47iotu8iu",391,4
10910,"rkbod0sj9g",2522,0
10911,"rngnp35o19",2695,4
10912,"r47iotu8iu",407,3
10913,"rreibjgt5l",3406,3
10914,"r47iotu8iu",272,4
10915,"rngnp35o19",2800,5
10916,"r47iotu8iu",257,4
10917,"rreibjgt5l",3446,1
10918,"rngnp35o19",2754,4
10919,"r47iotu8iu",347,3
10920,"rngnp35o19",2792,5
10921,"rkbod0sj9g",2641,5
10922,"r47iotu8iu",387,4
10923,"rreibjgt5l",3416,3
10924,"rngnp35o19",2857,4
10925,"r47iotu8iu",288,4
10926,"rigtsid2c3",3718,2
10927,"rreibjgt5l",3426,4
10928,"rngnp35o19",2799,3
10929,"r47iotu8iu",409,4
10930,"rreibjgt5l",3287,0
10931,"r47iotu8iu",381,3
10932,"rigtsid2c3",3852,2
10933,"rkbod0sj9g",2614,2
10934,"r47iotu8iu",365,4
10935,"rreibjgt5l",3455,2
10936,"r47iotu8iu",308,4
10937,"rigtsid2c3",3701,3
10938,"rngnp35o19",2709,5
10939,"r47iotu8iu",217,3
10940,"rreibjgt5l",3402,4
10941,"r47iotu8iu",355,4
10942,"rreibjgt5l",3440,0
10943,"rkbod0sj9g",2549,3
10944,"rngnp35o19",2707,4
10945,"r47iotu8iu",312,4
10946,"rngnp35o19",2784,5
10947,"r47iotu8iu",207,3
10948,"rreibjgt5l",3383,2
10949,"rngnp35o19",2686,3
10950,"r47iotu8iu",389,4
10951,"rngnp35o19",2657,4
10952,"rigtsid2c3",3861,1
10953,"rreibjgt5l",3394,4
10954,"rkbod0sj9g",2533,4
10955,"r47iotu8iu",271,5
10956,"r47iotu8iu",297,4
10957,"rngnp35o19",2801,5
10958,"rreibjgt5l",3411,1
10959,"r47iotu8iu",208,3
10960,"rngnp35o19",2776,4
10961,"rigtsid2c3",3807,1
10962,"r47iotu8iu",242,4
10963,"rreibjgt5l",3299,0
10964,"rngnp35o19",2798,4
10965,"rkbod0sj9g",2654,4
10966,"r47iotu8iu",319,4
10967,"rngnp35o19",2689,3
10968,"rreibjgt5l",3282,1
10969,"r47iotu8iu",340,4
10970,"rngnp35o19",2729,5
10971,"r47iotu8iu",279,3
10972,"rreibjgt5l",3385,4
10973,"rngnp35o19",2716,4
10974,"rigtsid2c3",3704,3
10975,"r47iotu8iu",209,4
10976,"rreibjgt5l",3340,5
10977,"rngnp35o19",2807,5
10978,"rkbod0sj9g",2627,0
10979,"rreibjgt5l",3384,2
10980,"rngnp35o19",2829,4
10981,"r47iotu8iu",402,4
10982,"rngnp35o19",2670,5
10983,"rreibjgt5l",3338,4
10984,"rigtsid2c3",3835,3
10985,"r47iotu8iu",363,4
10986,"rngnp35o19",2791,4
10987,"rreibjgt5l",3280,0
10988,"rkbod0sj9g",2588,3
10989,"r47iotu8iu",383,3
10990,"rngnp35o19",2682,5
10991,"r47iotu8iu",393,4
10992,"rigtsid2c3",3677,2
10993,"rngnp35o19",2822,5
10994,"rreibjgt5l",3420,2
10995,"r47iotu8iu",246,4
10996,"rngnp35o19",2706,4
10997,"r47iotu8iu",377,3
10998,"rigtsid2c3",3842,1
10999,"rreibjgt5l",3370,0
11000,"rngnp35o19",2850,3
11001,"r47iotu8iu",307,4
11002,"r47iotu8iu",232,4
11003,"rngnp35o19",2809,4
11004,"rigtsid2c3",3800,1
11005,"r47iotu8iu",255,3
11006,"rreibjgt5l",3413,1
11007,"rngnp35o19",2668,5
11008,"r47iotu8iu",218,4
11009,"rngnp35o19",2672,4
11010,"r47iotu8iu",273,5
11011,"rigtsid2c3",3853,2
11012,"rngnp35o19",2782,5
11013,"r47iotu8iu",339,4
11014,"rngnp35o19",2790,4
11015,"rreibjgt5l",3457,1
11016,"r47iotu8iu",408,4
11017,"rkbod0sj9g",2574,2
11018,"rngnp35o19",2704,3
11019,"r47iotu8iu",336,4
11020,"r47iotu8iu",278,3
11021,"rngnp35o19",2733,5
11022,"rreibjgt5l",3334,4
11023,"r47iotu8iu",260,4
11024,"rigtsid2c3",3804,2
11025,"rngnp35o19",2659,4
11026,"r47iotu8iu",406,4
11027,"rkbod0sj9g",2625,4
11028,"r47iotu8iu",371,4
11029,"rngnp35o19",2667,5
11030,"rreibjgt5l",3314,3
11031,"rigtsid2c3",3838,0
11032,"r47iotu8iu",253,3
11033,"rngnp35o19",2777,4
11034,"rreibjgt5l",3326,3
11035,"r47iotu8iu",357,4
11036,"rkbod0sj9g",2520,5
11037,"rreibjgt5l",3363,0
11038,"r47iotu8iu",252,4
11039,"r47iotu8iu",304,4
11040,"rreibjgt5l",3398,3
11041,"rngnp35o19",2793,4
11042,"r47iotu8iu",237,3
11043,"rkbod0sj9g",2470,5
11044,"rngnp35o19",2715,5
11045,"r47iotu8iu",248,4
11046,"rngnp35o19",2683,4
11047,"rreibjgt5l",3452,3
11048,"r47iotu8iu",334,4
11049,"rngnp35o19",2797,3
11050,"r47iotu8iu",386,5
11051,"rngnp35o19",2753,4
11052,"r47iotu8iu",354,4
11053,"r47iotu8iu",231,4
11054,"rngnp35o19",2742,5
11055,"r47iotu8iu",269,3
11056,"rngnp35o19",2728,4
11057,"rngnp35o19",2812,5
11058,"rkbod0sj9g",2586,3
11059,"rigtsid2c3",3756,3
11060,"r47iotu8iu",276,4
11061,"rngnp35o19",2663,4
11062,"r47iotu8iu",400,3
11063,"rngnp35o19",2666,4
11064,"rigtsid2c3",3844,3
11065,"r47iotu8iu",361,4
11066,"rreibjgt5l",3376,1
11067,"rngnp35o19",2805,3
11068,"rkbod0sj9g",2547,2
11069,"r47iotu8iu",317,4
11070,"rngnp35o19",2732,5
11071,"r47iotu8iu",212,3
11072,"rngnp35o19",2743,4
11073,"rigtsid2c3",3770,3
11074,"r47iotu8iu",379,4
11075,"rkbod0sj9g",2503,5
11076,"rngnp35o19",2830,5
11077,"rreibjgt5l",3396,3
11078,"r47iotu8iu",221,4
11079,"rngnp35o19",2827,4
11080,"r47iotu8iu",294,4
11081,"rngnp35o19",2665,5
11082,"rkbod0sj9g",2499,3
11083,"r47iotu8iu",220,4
11084,"rigtsid2c3",3679,2
11085,"rngnp35o19",2779,4
11086,"r47iotu8iu",401,4
11087,"rngnp35o19",2821,5
11088,"r47iotu8iu",222,3
11089,"rkbod0sj9g",2648,2
11090,"rigtsid2c3",3763,3
11091,"rngnp35o19",2696,4
11092,"r47iotu8iu",374,4
11093,"rngnp35o19",2714,5
11094,"r47iotu8iu",300,4
11095,"rngnp35o19",2684,4
11096,"rreibjgt5l",3319,2
11097,"r47iotu8iu",335,4
11098,"r47iotu8iu",367,3
11099,"rngnp35o19",2833,5
11100,"rreibjgt5l",3352,5
11101,"r47iotu8iu",263,4
11102,"rkbod0sj9g",2573,1
11103,"r47iotu8iu",346,5
11104,"rngnp35o19",2739,4
11105,"r47iotu8iu",286,4
11106,"rngnp35o19",2655,5
11107,"rreibjgt5l",3404,2
11108,"r47iotu8iu",266,3
11109,"r47iotu8iu",244,4
11110,"rngnp35o19",2841,4
11111,"rkbod0sj9g",2637,3
11112,"r47iotu8iu",332,4
11113,"rngnp35o19",2840,3
11114,"r47iotu8iu",228,4
11115,"rngnp35o19",2810,5
11116,"r47iotu8iu",390,4
11117,"r47iotu8iu",398,3
11118,"rngnp35o19",2736,4
11119,"r47iotu8iu",283,4
11120,"rngnp35o19",2762,5
11121,"r47iotu8iu",326,5
11122,"r47iotu8iu",277,4
11123,"r47iotu8iu",230,4
11124,"r47iotu8iu",405,3
11125,"rngnp35o19",2851,5
11126,"r47iotu8iu",388,4
11127,"rngnp35o19",2846,4
11128,"rreibjgt5l",3305,1
11129,"rngnp35o19",2849,5
11130,"rreibjgt5l",3466,1
11131,"rngnp35o19",2764,4
11132,"rreibjgt5l",3278,0
11133,"rngnp35o19",2747,5
11134,"rngnp35o19",2687,4
11135,"rngnp35o19",2720,4
11136,"rigtsid2c3",3721,3
11137,"rngnp35o19",2690,5
11138,"rngnp35o19",2794,4
11139,"rigtsid2c3",3720,3
11140,"rngnp35o19",2836,3
11141,"rngnp35o19",2746,5
11142,"rigtsid2c3",3790,3
11143,"rngnp35o19",2815,4
11144,"rngnp35o19",2700,4
11145,"rngnp35o19",2767,5
11146,"rigtsid2c3",3682,4
11147,"rngnp35o19",2731,4
11148,"rngnp35o19",2823,3
11149,"rigtsid2c3",3849,0
11150,"rngnp35o19",2811,4
11151,"rngnp35o19",2816,5
11152,"rigtsid2c3",3777,1
11153,"rreibjgt5l",3273,1
11154,"rngnp35o19",2789,4
11155,"rreibjgt5l",3441,0
11156,"rngnp35o19",2664,5
11157,"rngnp35o19",2677,4
11158,"rigtsid2c3",3831,0
11159,"rreibjgt5l",3311,1
11160,"rngnp35o19",2847,3
11161,"rngnp35o19",2763,4
11162,"rreibjgt5l",3367,3
11163,"rigtsid2c3",3725,2
11164,"rngnp35o19",2722,5
11165,"rreibjgt5l",3298,0
11166,"rngnp35o19",2719,3
11167,"rngnp35o19",2819,4
11168,"rreibjgt5l",3300,0
11169,"rngnp35o19",2676,5
11170,"rigtsid2c3",3750,3
11171,"rngnp35o19",2848,4
11172,"rreibjgt5l",3444,5
11173,"rngnp35o19",2756,3
11174,"rreibjgt5l",3310,2
11175,"rngnp35o19",2786,5
11176,"rreibjgt5l",3271,4
11177,"rigtsid2c3",3678,3
11178,"rreibjgt5l",3442,1
11179,"rreibjgt5l",3281,2
11180,"rigtsid2c3",3767,4
11181,"rreibjgt5l",3328,5
11182,"rreibjgt5l",3451,2
11183,"rigtsid2c3",3809,0
11184,"rreibjgt5l",3374,1
11185,"rreibjgt5l",3291,1
11186,"rreibjgt5l",3332,4
11187,"rreibjgt5l",3277,2
11188,"rreibjgt5l",3344,4
11189,"rreibjgt5l",3424,2
11190,"rreibjgt5l",3469,3
11191,"rreibjgt5l",3445,1
11192,"rreibjgt5l",3357,2
11193,"rreibjgt5l",3364,0
11194,"rreibjgt5l",3421,2
11195,"rreibjgt5l",3348,4
11196,"rreibjgt5l",3296,2
11197,"rreibjgt5l",3347,4
11198,"rigtsid2c3",3687,3
11199,"rreibjgt5l",3341,3
11200,"rreibjgt5l",3325,5
11201,"rigtsid2c3",3775,2
11202,"rreibjgt5l",3304,2
11203,"rreibjgt5l",3373,3
11204,"rigtsid2c3",3702,3
11205,"rreibjgt5l",3386,4
11206,"rreibjgt5l",3438,0
11207,"rigtsid2c3",3795,2
11208,"rreibjgt5l",3387,4
11209,"rreibjgt5l",3400,4
11210,"rreibjgt5l",3272,4
11211,"rreibjgt5l",3462,0
11212,"rkbod0sj9g",2482,2
11213,"rigtsid2c3",3728,3
11214,"rreibjgt5l",3439,0
11215,"rreibjgt5l",3408,4
11216,"rigtsid2c3",3788,0
11217,"rreibjgt5l",3430,4
11218,"rkbod0sj9g",2490,0
11219,"rreibjgt5l",3345,3
11220,"rkbod0sj9g",2514,5
11221,"rreibjgt5l",3464,1
11222,"rreibjgt5l",3427,3
11223,"rigtsid2c3",3738,3
11224,"rkbod0sj9g",2647,2
11225,"rigtsid2c3",3741,3
11226,"rreibjgt5l",3368,3
11227,"rreibjgt5l",3359,0
11228,"rreibjgt5l",3418,3
11229,"rigtsid2c3",3829,1
11230,"rreibjgt5l",3351,5
11231,"rigtsid2c3",3827,0
11232,"rreibjgt5l",3312,4
11233,"rreibjgt5l",3337,5
11234,"rigtsid2c3",3825,0
11235,"rkbod0sj9g",2622,3
11236,"rreibjgt5l",3339,5
11237,"rigtsid2c3",3798,1
11238,"rreibjgt5l",3432,1
11239,"rreibjgt5l",3283,5
11240,"rkbod0sj9g",2584,3
11241,"rigtsid2c3",3709,2
11242,"rreibjgt5l",3322,4
11243,"rigtsid2c3",3705,2
11244,"rreibjgt5l",3419,4
11245,"rreibjgt5l",3461,0
11246,"rreibjgt5l",3302,0
11247,"rkbod0sj9g",2485,1
11248,"rreibjgt5l",3399,3
11249,"rigtsid2c3",3870,2
11250,"rreibjgt5l",3275,1
11251,"rkbod0sj9g",2639,4
11252,"rreibjgt5l",3459,1
11253,"rigtsid2c3",3806,3
11254,"rreibjgt5l",3378,3
11255,"rkbod0sj9g",2618,3
11256,"rreibjgt5l",3301,1
11257,"rigtsid2c3",3711,3
11258,"rreibjgt5l",3336,4
11259,"rreibjgt5l",3294,3
11260,"rigtsid2c3",3810,2
11261,"rreibjgt5l",3429,2
11262,"rigtsid2c3",3845,1
11263,"rkbod0sj9g",2551,2
11264,"rreibjgt5l",3380,3
11265,"rreibjgt5l",3403,0
11266,"rkbod0sj9g",2531,5
11267,"rigtsid2c3",3796,2
11268,"rreibjgt5l",3290,2
11269,"rkbod0sj9g",2487,1
11270,"rreibjgt5l",3349,4
11271,"rigtsid2c3",3774,3
11272,"rreibjgt5l",3407,2
11273,"rreibjgt5l",3315,4
11274,"rigtsid2c3",3840,3
11275,"rreibjgt5l",3327,4
11276,"rigtsid2c3",3836,3
11277,"rkbod0sj9g",2609,3
11278,"rreibjgt5l",3269,3
11279,"rigtsid2c3",3868,2
11280,"rkbod0sj9g",2525,4
11281,"rreibjgt5l",3285,0
11282,"rigtsid2c3",3727,3
11283,"rreibjgt5l",3405,5
11284,"rkbod0sj9g",2458,3
11285,"rreibjgt5l",3343,2
11286,"rreibjgt5l",3309,5
11287,"rreibjgt5l",3274,0
11288,"rreibjgt5l",3412,0
11289,"rkbod0sj9g",2616,3
11290,"rreibjgt5l",3355,5
11291,"rreibjgt5l",3318,5
11292,"rreibjgt5l",3284,1
11293,"rkbod0sj9g",2593,3
11294,"rreibjgt5l",3456,0
11295,"rreibjgt5l",3276,0
11296,"rkbod0sj9g",2530,4
11297,"rreibjgt5l",3409,4
11298,"rkbod0sj9g",2511,5
11299,"rreibjgt5l",3379,2
11300,"rkbod0sj9g",2650,5
11301,"rigtsid2c3",3878,3
11302,"rreibjgt5l",3320,5
11303,"rreibjgt5l",3331,5
11304,"rreibjgt5l",3289,3
11305,"rigtsid2c3",3822,3
11306,"rreibjgt5l",3295,4
11307,"rkbod0sj9g",2473,5
11308,"rreibjgt5l",3372,1
11309,"rigtsid2c3",3743,3
11310,"rkbod0sj9g",2649,3
11311,"rreibjgt5l",3329,3
11312,"rigtsid2c3",3766,2
11313,"rreibjgt5l",3397,4
11314,"rreibjgt5l",3417,2
11315,"rigtsid2c3",3699,3
11316,"rreibjgt5l",3353,4
11317,"rkbod0sj9g",2602,4
11318,"rigtsid2c3",3684,3
11319,"rreibjgt5l",3316,5
11320,"rreibjgt5l",3470,1
11321,"rigtsid2c3",3817,0
11322,"rkbod0sj9g",2489,0
11323,"rreibjgt5l",3360,4
11324,"rreibjgt5l",3388,3
11325,"rreibjgt5l",3279,0
11326,"rigtsid2c3",3753,3
11327,"rkbod0sj9g",2653,4
11328,"rreibjgt5l",3288,4
11329,"rreibjgt5l",3369,3
11330,"rkbod0sj9g",2646,4
11331,"rigtsid2c3",3681,2
11332,"rreibjgt5l",3381,1
11333,"rigtsid2c3",3794,1
11334,"rkbod0sj9g",2619,4
11335,"rreibjgt5l",3393,1
11336,"rreibjgt5l",3350,4
11337,"rkbod0sj9g",2495,3
11338,"rigtsid2c3",3731,3
11339,"rreibjgt5l",3333,5
11340,"rreibjgt5l",3362,1
11341,"rreibjgt5l",3414,5
11342,"rkbod0sj9g",2583,5
11343,"rreibjgt5l",3307,0
11344,"rreibjgt5l",3382,3
11345,"rigtsid2c3",3805,2
11346,"rreibjgt5l",3454,2
11347,"rkbod0sj9g",2481,5
11348,"rreibjgt5l",3366,1
11349,"rreibjgt5l",3435,3
11350,"rreibjgt5l",3443,5
11351,"rkbod0sj9g",2510,2
11352,"rreibjgt5l",3448,0
11353,"rigtsid2c3",3784,0
11354,"rreibjgt5l",3436,1
